0,0,0.3042280656130796,0.2277510771278362,0,0.056900537274835156,0,
0,0,0.31046661854610114,0.24278581945500932,0,0.056900537274835156,0,
0,0,0.33260433711988124,0.18173475984461482,0,0.06320683189746024,0,
0,0,0.3244878411717218,0.20886218949313556,0,0.05654343694481738,0,
0,0,0.31923089412079886,0.22385566460246265,0,0.05726217184740965,0,
0,0,0.312420731374652,0.2271684498057685,0,0.056900537274835156,0,
0,0,0.32720050063254846,0.20893195362896513,0,0.06360834155226763,0,
0,0,0.2938264427457068,0.2575461970365456,0,0.05027207199772771,0,
0,0,0.3041747972979206,0.257902620126066,0,0.06360834155226763,0,
0,0,0.3025126032774296,0.24239642074027817,0,0.05726217184740965,0,
0,0,0.305334382592676,0.19752891613781684,0,0.05726217184740965,0,
0,0,0.25147614585149985,0.2614147441892787,0,0.05837516038161583,0,
0,0,0.24669426748230466,0.2271684498057685,0,0.05328285155969237,0,
0,0,0.2404324352121681,0.2985812011152145,0,0.072719228553254,0,
8.265625,1,0.29352365367785804,0.2575461970365456,0,0.07369181887434885,0,
8.265625,1,0.3281085833461475,0.26559258100921596,0,0.07177193293581971,0,
8.265625,1,0.3590616490794085,0.2614147441892787,0,0.07930353143078678,0,
8.265625,1,0.3677942488292951,0.1903802810086414,0,0.07930353143078678,0,
8.265625,1,0.3576163039593253,0.22219423277413308,0,0.07224248087559572,0,
8.265625,1,0.3681591625986134,0.1802310225141889,0,0.07369181887434885,0,
8.265625,1,0.3792173707600911,0.14508582304931122,0,0.08036346125512055,0,
8.265625,1,0.3660738163989218,0.18641390397616456,0,0.06792256475352032,0,
8.265625,1,0.3795020014027084,0.16657415116319238,0,0.07469072882179911,0,
8.265625,1,0.3627976585326315,0.19661566092456972,0,0.06285416042557135,0,
8.265625,1,0.3902541538196673,0.16939422832878556,0,0.07030646411862447,0,
8.265625,1,0.373166049861297,0.16167753042534194,0,0.07731039417949166,0,
8.265625,1,0.39018374844725323,0.16068866775194648,0,0.08490179344972194,0,
8.265625,1,0.3956025853599561,0.12278812270298409,0,0.06465794642398122,0,
8.265625,1,0.3677746910528086,0.17854296416882942,0,0.05790620524810725,0,
8.265625,1,0.37721517968217794,0.16068866775194648,0,0.05875582271572269,0,
8.265625,1,0.36268660483665294,0.21499419894168834,0,0.07393903765794034,0,
8.265625,1,0.3671867588716154,0.17541160386140583,0,0.05963071313116939,0,
8.265625,1,0.3709388890084636,0.1724137931034483,0,0.06706345843566913,0,
8.265625,1,0.3563838995596615,0.125,0,0.051805456791001146,0,
8.265625,1,0.35869712012744703,0.10526315789473684,0,0.05219136558710385,0,
8.265625,1,0.3339897922949362,0.1249800749181806,0,0.05338434349073534,0,
8.265625,1,0.21184463949306853,0.1872095087658858,0,0.05684924733283776,0,
8.265625,1,0.19468982462757728,0.17943345829229793,0,0.049140734416020175,0,
8.265625,1,0.19794516713116073,0.17541160386140583,0,0.04030074830378135,0,
6.34375,2,0.30106880143533366,0.14545454545454545,0,0.046840712915969654,0,
6.34375,2,0.30402719989594473,0.08766535033261111,0,0.023072827890143924,0,
6.34375,2,0.3282157036345438,0.1206717207559135,0,0.030997819882234278,0,
6.34375,2,0.33132581311047726,0.08766535033261111,0,0.015383401780595152,0,
6.34375,2,0.3344567266673859,0.08615568959944721,0,0.0,0,
6.34375,2,0.3134002373483288,0.1577976305987,0,0.007751782712206873,0,
6.34375,2,0.3171937051596513,0.1248210165337611,0,0.0,0,
6.34375,2,0.3253259604483094,0.07007844416368489,0,-0.007575612651195415,0,
6.34375,2,0.31593396055324374,0.1426525903242984,0,-0.007575612651195415,0,
6.34375,2,0.31508909521098194,0.10687057498186447,0,-0.015871682991790047,0,
6.34375,2,0.24220628727243199,0.15864682544590625,0,-0.008333140440135918,0,
6.34375,2,0.21005726776567762,0.17811762496977412,0,-0.016127633843636236,0,
11.171875,3,0.2799598794411634,0.09264821092241589,0,-0.008064341306767012,0,
11.171875,3,0.29796164225364186,0.14015688832736978,0,0.0,0,
11.171875,3,0.3114855603665434,0.08940146640238636,0,0.007692155975648833,0,
11.171875,3,0.33989937161553885,0.14276612204964995,0,0.015150355874769811,0,
11.171875,3,0.3134115982983232,0.15876870210630736,0,0.0,0,
11.171875,3,0.31965964608837394,0.12822620590822256,0,0.0,0,
11.171875,3,0.33330682763833985,0.10892898631973959,0,0.007462548035248918,0,
11.171875,3,0.35829203195906545,0.13038795980152337,0,0.0,0,
11.171875,3,0.35537454504657084,0.15051533894137556,0,0.007407271931165036,0,
11.171875,3,0.3442251174351678,0.06658348925852298,0,-0.014924264990084988,0,
11.171875,3,0.35575548079131625,0.11969397463728036,0,-0.007518655312303883,0,
11.171875,3,0.3604201896463233,0.20684651905023346,0,-0.02238432033929021,0,
11.171875,3,0.36738033260507497,0.1376041832307563,0,-0.02255256665030435,0,
11.171875,3,0.3531887832072942,0.14015688832736978,0,-0.02221856532671906,0,
11.171875,3,0.3493245078063465,0.16888615337236124,0,-0.029841884667109374,0,
11.171875,3,0.34709375057400216,0.1225057425912791,0,-0.02238432033929021,0,
11.171875,3,0.3559904544137706,0.12233724680078165,0,-0.03006612504904429,0,
11.171875,3,0.3578019172601104,0.1257687528116686,0,-0.029841884667109374,0,
11.171875,3,0.35145393104910094,0.12468233747884189,0,-0.029841884667109374,0,
11.171875,3,0.3402041445909296,0.16048416411483568,0,-0.02255256665030435,0,
11.171875,3,0.3388008087664467,0.1248210165337611,0,-0.014924264990084988,0,
11.171875,3,0.3447821104091029,0.1225057425912791,0,-0.02255256665030435,0,
11.171875,3,0.34634325607852046,0.08463642113319157,0,-0.00735280866669081,0,
11.171875,3,0.2590250235684719,0.22751066481237547,0,-0.015383401780595152,0,
11.171875,3,0.2073594719453843,0.2450114851825582,0,-0.015871682991790047,0,
11.171875,3,0.20964744184859915,0.2408073206538235,0,-0.015746729849868822,0,
13.140625,4,0.310108951557141,0.2238387035215071,0,-0.00763343951749307,0,
13.140625,4,0.3192579567672324,0.1377468944747736,0,0.007575612651195415,0,
13.140625,4,0.350018978275219,0.13551538266302846,0,0.007462548035248918,0,
13.140625,4,0.3573243250391641,0.10163653699727133,0,0.014924264990084988,0,
13.140625,4,0.35107916898926306,0.10907288200508976,0,0.014924264990084988,0,
13.140625,4,0.351650909794061,0.14283437133506355,0,0.02238432033929021,0,
13.140625,4,0.35306487129417197,0.12725169567260472,0,0.02238432033929021,0,
13.140625,4,0.35500257254302736,0.10707459153723745,0,0.00735280866669081,0,
13.140625,4,0.3326574813620745,0.12061796543922608,0,0.014813731111901346,0,
13.140625,4,0.3570643319127335,0.08940146640238636,0,0.014924264990084988,0,
13.140625,4,0.3374828743156486,0.13784910335911552,0,0.014704822377851432,0,
